1621578533381265664,-0.73222,3.04499,-0.08165,0.99452,0.00104,0.03344,0.09908,0.21427,0.95188,-0.03517,
1621578533514595840,-0.72169,3.22902,-0.09426,0.99648,-0.00043,0.03398,0.07660,0.31691,0.97968,-0.04522,
1621578533647603456,-0.71975,3.45337,-0.11084,0.99796,-0.00319,0.03359,0.05421,0.32167,1.03462,-0.04199,
1621578533782153984,-0.72320,3.67424,-0.12739,0.99901,-0.00666,0.03135,0.03083,0.32667,1.07454,-0.04625,
1621578533915229440,-0.71464,3.86573,-0.14008,0.99950,-0.00921,0.02933,0.00749,0.37150,1.09751,-0.05894,
1621578534048603392,-0.68926,4.03653,-0.14937,0.99940,-0.01130,0.02863,-0.01595,0.40388,1.11235,-0.06192,
1621578534182601216,-0.65391,4.19963,-0.15765,0.99878,-0.01250,0.02808,-0.03870,0.42636,1.12628,-0.06309,
1621578534314775552,-0.61999,4.37096,-0.16917,0.99771,-0.01293,0.02758,-0.06041,0.43998,1.14169,-0.06118,
1621578534448656128,-0.58273,4.54297,-0.18244,0.99622,-0.01305,0.02666,-0.08166,0.44418,1.15272,-0.06806,
1621578534583320576,-0.53410,4.71328,-0.19436,0.99433,-0.01280,0.02625,-0.10223,0.48462,1.16943,-0.06495,
1621578534716542720,-0.48259,4.88037,-0.20418,0.99222,-0.01289,0.02634,-0.12101,0.48917,1.18760,-0.05943,
1621578534850238976,-0.42814,5.05276,-0.21432,0.98996,-0.01259,0.02604,-0.13835,0.48422,1.21292,-0.06205,
1621578534983845120,-0.37007,5.22268,-0.22378,0.98773,-0.01206,0.02597,-0.15353,0.49039,1.23019,-0.06109,
1621578535116342528,-0.31826,5.38247,-0.23257,0.98569,-0.01202,0.02590,-0.16614,0.45704,1.26011,-0.05689,
1621578535249806848,-0.26530,5.55197,-0.23895,0.98398,-0.01112,0.02449,-0.17624,0.41558,1.29143,-0.05425,
1621578535384312320,-0.20839,5.72562,-0.24509,0.98241,-0.00958,0.02267,-0.18509,0.40832,1.29738,-0.05636,
1621578535518237440,-0.14263,5.90218,-0.24993,0.98103,-0.00748,0.02126,-0.19254,0.43384,1.30848,-0.05207,
1621578535650561792,-0.06598,6.08756,-0.25471,0.97968,-0.00517,0.02044,-0.19943,0.46090,1.31746,-0.04401,
1621578535784877312,0.01850,6.27187,-0.25825,0.97833,-0.00281,0.01986,-0.20607,0.50255,1.31464,-0.03339,
1621578535917654272,0.10554,6.44512,-0.26261,0.97703,-0.00065,0.01970,-0.21218,0.51690,1.32221,-0.03732,
1621578536052256000,0.19844,6.62809,-0.26695,0.97574,0.00142,0.01950,-0.21804,0.54275,1.33630,-0.03957,
1621578536185985536,0.29085,6.80590,-0.26992,0.97450,0.00326,0.01915,-0.22356,0.56911,1.35979,-0.02911,
1621578536318654976,0.38568,6.98212,-0.26883,0.97334,0.00464,0.01899,-0.22852,0.60479,1.37134,-0.01846,
1621578536451962368,0.47104,7.16099,-0.27146,0.97220,0.00539,0.01943,-0.23330,0.62477,1.38346,-0.01763,
1621578536585389824,0.57811,7.33411,-0.26911,0.97119,0.00647,0.01925,-0.23745,0.64966,1.40304,-0.01043,
1621578536718902272,0.66739,7.51922,-0.27237,0.97017,0.00653,0.01860,-0.24162,0.65774,1.42029,-0.00208,
1621578536852606464,0.78183,7.70588,-0.26649,0.96934,0.00690,0.01821,-0.24494,0.69310,1.42109,0.00930,
1621578536986156288,0.87695,7.89879,-0.26646,0.96875,0.00675,0.01829,-0.24728,0.69110,1.42827,0.00303,
1621578537120400384,0.99433,8.07667,-0.26532,0.96838,0.00739,0.01776,-0.24874,0.71052,1.42357,0.00734,
1621578537253020672,1.08729,8.26253,-0.26819,0.96805,0.00718,0.01776,-0.25001,0.69572,1.42933,0.00575,
1621578537386889216,1.17905,8.44854,-0.26700,0.96766,0.00712,0.01732,-0.25156,0.70651,1.44303,0.00092,
1621578537520553984,1.30340,8.63551,-0.27157,0.96738,0.00790,0.01642,-0.25269,0.75041,1.48207,-0.00921,
1621578537654397184,1.40854,8.84275,-0.27467,0.96698,0.00789,0.01635,-0.25419,0.80426,1.56056,-0.00837,
1621578537787542784,1.53030,9.05384,-0.27195,0.96664,0.00809,0.01632,-0.25550,0.87390,1.64593,0.00317,
1621578537921380352,1.69151,9.28190,-0.27750,0.96631,0.00899,0.01574,-0.25674,0.95980,1.73793,-0.01125,
1621578538054502144,1.82835,9.51290,-0.27786,0.96591,0.00936,0.01573,-0.25824,1.03402,1.83651,-0.00733,
1621578538188269568,1.97566,9.75732,-0.27832,0.96550,0.00956,0.01556,-0.25976,1.08536,1.92169,-0.00583,
1621578538321698304,2.16051,10.02342,-0.28660,0.96506,0.01028,0.01495,-0.26140,1.17918,1.98818,-0.01055,
1621578538455906304,2.32768,10.30480,-0.29027,0.96457,0.01041,0.01542,-0.26315,1.23478,2.06767,-0.01502,
1621578538589174016,2.50231,10.58963,-0.29109,0.96403,0.01057,0.01578,-0.26510,1.28479,2.14528,-0.01711,
1621578538722961408,2.71526,10.91755,-0.30047,0.96363,0.01054,0.01537,-0.26659,1.35361,2.23042,-0.02464,
1621578538855480576,2.89809,11.21759,-0.30104,0.96311,0.01031,0.01510,-0.26849,1.39658,2.30529,-0.01483,
1621578538989309440,3.11813,11.58225,-0.30683,0.96261,0.01014,0.01464,-0.27031,1.48380,2.38372,-0.01736,
1621578539123053312,3.31861,11.90805,-0.31392,0.96203,0.01001,0.01563,-0.27231,1.58285,2.45807,-0.02883,
1621578539257044480,3.53638,12.24417,-0.31837,0.96143,0.00969,0.01756,-0.27431,1.65100,2.53999,-0.02555,
1621578539390523136,3.76710,12.58160,-0.32348,0.96116,0.01003,0.01831,-0.27519,1.67655,2.64713,-0.02646,
1621578539523823360,3.99363,12.94612,-0.32568,0.96082,0.00985,0.01765,-0.27644,1.71189,2.75184,-0.03046,
1621578539657026304,4.24278,13.31132,-0.33330,0.96051,0.00965,0.01674,-0.27758,1.80291,2.81799,-0.02920,
1621578539790974720,4.49571,13.70296,-0.33828,0.96004,0.00946,0.01677,-0.27920,1.88698,2.87391,-0.02660,
1621578539924974336,4.76380,14.08597,-0.34845,0.95968,0.01022,0.01731,-0.28037,1.95219,2.91967,-0.05108,
1621578540058745344,5.02896,14.48267,-0.35847,0.95915,0.01055,0.01792,-0.28214,1.99600,3.00953,-0.03868,
1621578540192595968,5.29901,14.85533,-0.36694,0.95874,0.01103,0.01752,-0.28352,2.05007,3.05103,-0.03925,
1621578540324607488,5.57382,15.26296,-0.36425,0.95823,0.01087,0.01724,-0.28529,2.10807,3.10857,-0.03397,
1621578540458402560,5.88855,15.69041,-0.37367,0.95782,0.01117,0.01759,-0.28660,2.18542,3.15082,-0.03572,
1621578540592736000,6.18092,16.12140,-0.37673,0.95734,0.01165,0.01756,-0.28820,2.22097,3.21209,-0.03314,
1621578540726045184,6.48088,16.54612,-0.37655,0.95705,0.01218,0.01847,-0.28908,2.28526,3.25478,-0.02536,
1621578540859654912,6.81176,17.02107,-0.37705,0.95713,0.01220,0.01897,-0.28878,2.29181,3.33201,-0.02777,
1621578540993489152,7.11681,17.46394,-0.37930,0.95716,0.01224,0.01823,-0.28874,2.31314,3.38637,-0.02758,
1621578541125890816,7.44875,17.91462,-0.38835,0.95739,0.01235,0.01842,-0.28795,2.38421,3.41738,-0.01239,
1621578541259685376,7.75932,18.35782,-0.38445,0.95759,0.01219,0.01860,-0.28727,2.37651,3.46061,-0.01853,
1621578541393684736,8.10188,18.81102,-0.39416,0.95777,0.01275,0.01823,-0.28667,2.40278,3.49561,-0.02758,
1621578541528320256,8.42963,19.28794,-0.40011,0.95784,0.01274,0.01797,-0.28645,2.45549,3.54493,-0.02629,
1621578541660524288,8.78124,19.77021,-0.41093,0.95792,0.01322,0.01812,-0.28617,2.49604,3.58680,-0.02433,
1621578541794488064,9.11860,20.21541,-0.42381,0.95798,0.01354,0.01780,-0.28595,2.50845,3.62534,-0.02793,
1621578541927251968,9.45389,20.69862,-0.42940,0.95795,0.01326,0.01767,-0.28607,2.55696,3.66238,-0.03040,
1621578542061475328,9.80030,21.17930,-0.44161,0.95798,0.01340,0.01770,-0.28597,2.59030,3.69847,-0.04015,
1621578542196238848,10.14895,21.68309,-0.44757,0.95798,0.01337,0.01780,-0.28597,2.61182,3.75764,-0.03304,
1621578542328358400,10.51415,22.20270,-0.46783,0.95798,0.01341,0.01795,-0.28596,2.66544,3.81610,-0.03909,
1621578542462696192,10.89402,22.76200,-0.48190,0.95810,0.01344,0.01833,-0.28552,2.68650,3.89042,-0.05075,
1621578542595929344,11.24337,23.27105,-0.48523,0.95826,0.01311,0.01759,-0.28506,2.70108,3.95919,-0.05304,
1621578542728719104,11.60336,23.80169,-0.49596,0.95837,0.01251,0.01693,-0.28476,2.75156,4.01257,-0.04428,
1621578542863921152,11.97742,24.34521,-0.49880,0.95851,0.01199,0.01719,-0.28430,2.77425,4.04828,-0.05693,
1621578542996389376,12.32191,24.84884,-0.50082,0.95859,0.01239,0.01683,-0.28401,2.80593,4.07766,-0.04795,
1621578543129780480,12.70741,25.42694,-0.50628,0.95879,0.01229,0.01661,-0.28335,2.82133,4.16286,-0.04133,
1621578543263135232,13.08559,25.98774,-0.51580,0.95891,0.01254,0.01614,-0.28298,2.83195,4.22301,-0.05746,
1621578543396763136,13.47595,26.56834,-0.51989,0.95912,0.01271,0.01610,-0.28227,2.89143,4.27714,-0.04465,
1621578543530097920,13.85694,27.13267,-0.52714,0.95934,0.01195,0.01599,-0.28156,2.89675,4.34261,-0.05188,
1621578543665276928,14.25964,27.73159,-0.53218,0.95951,0.01107,0.01566,-0.28102,2.93606,4.38781,-0.05627,
1621578543797436160,14.64216,28.28528,-0.53241,0.95974,0.01074,0.01562,-0.28024,2.98367,4.40339,-0.02042,
1621578543930785280,15.02943,28.84928,-0.53338,0.95992,0.01041,0.01496,-0.27969,2.94587,4.43707,-0.05276,
1621578544064986368,15.41815,29.42222,-0.53742,0.96005,0.01118,0.01321,-0.27931,2.95664,4.44164,-0.04783,
1621578544197908224,15.81334,30.02943,-0.54095,0.96028,0.01114,0.01174,-0.27858,2.97566,4.50313,-0.02549,
1621578544331217408,16.21073,30.62730,-0.54435,0.96041,0.01148,0.01121,-0.27814,3.00415,4.52585,-0.05527,
1621578544464800512,16.63389,31.25102,-0.54347,0.96060,0.01076,0.01152,-0.27747,3.04711,4.58167,-0.01626,
1621578544599192320,17.04211,31.86570,-0.53724,0.96074,0.00936,0.01065,-0.27707,3.03098,4.63815,-0.01710,
1621578544732237056,17.44853,32.47894,-0.53924,0.96092,0.00927,0.01058,-0.27646,3.04592,4.62386,-0.05186,
1621578544865976064,17.87319,33.11765,-0.54134,0.96104,0.00949,0.00976,-0.27606,3.08259,4.68663,-0.02627,
1621578545000016128,18.30090,33.76481,-0.54223,0.96118,0.00904,0.00978,-0.27561,3.10768,4.70669,-0.03894,
1621578545132412416,18.71069,34.38220,-0.54463,0.96138,0.00911,0.00950,-0.27490,3.10466,4.76908,-0.01390,
1621578545266874112,19.13961,35.03791,-0.54159,0.96146,0.00877,0.00898,-0.27467,3.11489,4.78762,-0.01347,
1621578545399943424,19.55071,35.66320,-0.54314,0.96166,0.00893,0.00855,-0.27395,3.12249,4.78226,-0.01898,
1621578545533488896,19.99427,36.34648,-0.54737,0.96164,0.00865,0.00778,-0.27407,3.12940,4.84368,-0.03004,
1621578545668454400,20.42676,37.01436,-0.55026,0.96164,0.00741,0.00758,-0.27412,3.16702,4.85848,-0.01555,
1621578545801026304,20.84715,37.65278,-0.55146,0.96162,0.00728,0.00786,-0.27418,3.17659,4.80022,-0.01269,
1621578545934062336,21.26505,38.27714,-0.54963,0.96164,0.00766,0.00769,-0.27409,3.12084,4.80008,-0.02705,
1621578546069173760,21.70064,38.95757,-0.55878,0.96168,0.00731,0.00698,-0.27398,3.12554,4.80769,-0.04110,
1621578546201705728,22.11326,39.59395,-0.56417,0.96174,0.00618,0.00662,-0.27382,3.12264,4.79138,-0.01269,
1621578546335494400,22.55037,40.28239,-0.56206,0.96171,0.00453,0.00630,-0.27395,3.10042,4.78921,-0.03328,
1621578546468410368,22.96112,40.93114,-0.55980,0.96169,0.00433,0.00526,-0.27406,3.07045,4.77710,-0.03183,
1621578546602129408,23.36228,41.55295,-0.55940,0.96158,0.00483,0.00383,-0.27446,3.04120,4.69045,-0.03161,
1621578546735054848,23.75759,42.15593,-0.55960,0.96140,0.00608,0.00191,-0.27509,3.03462,4.65164,-0.02238,
1621578546869149184,24.16028,42.76462,-0.56147,0.96125,0.00652,0.00080,-0.27558,3.00772,4.59831,-0.00838,
1621578547002218240,24.55210,43.35405,-0.55817,0.96106,0.00646,0.00101,-0.27628,3.02785,4.55664,0.03304,
1621578547136891904,24.96752,43.99390,-0.55796,0.96091,0.00542,0.00054,-0.27681,2.97852,4.54376,-0.01268,
1621578547270423552,25.35533,44.59264,-0.55675,0.96072,0.00444,-0.00047,-0.27747,2.97145,4.52626,0.00885,
1621578547402847232,25.76115,45.21450,-0.55704,0.96067,0.00322,-0.00023,-0.27768,2.98484,4.47425,-0.00275,
1621578547536510976,26.16594,45.83582,-0.55783,0.96054,0.00334,-0.00064,-0.27811,2.96078,4.45957,-0.01863,
1621578547670164992,26.55440,46.41620,-0.56098,0.96045,0.00250,-0.00049,-0.27844,2.94100,4.43280,-0.02761,
1621578547803722496,26.95727,47.02799,-0.56872,0.96028,0.00195,-0.00101,-0.27902,2.92538,4.40770,-0.02662,
1621578547937537792,27.36241,47.64295,-0.57743,0.96027,0.00118,-0.00091,-0.27906,2.94593,4.39434,-0.03115,
1621578548071341824,27.76991,48.25974,-0.58495,0.96031,0.00189,-0.00061,-0.27891,2.92460,4.35347,-0.04707,
1621578548204304384,28.14983,48.81324,-0.59023,0.96038,0.00221,-0.00064,-0.27867,2.89743,4.33968,-0.03375,
1621578548338205184,28.54700,49.42425,-0.59698,0.96043,0.00150,-0.00185,-0.27853,2.85080,4.34945,-0.05717,
1621578548472047616,28.93431,50.02036,-0.60274,0.96047,0.00024,-0.00311,-0.27837,2.87292,4.34332,-0.02777,
1621578548604848128,29.28213,50.51906,-0.60584,0.96063,0.00053,-0.00284,-0.27781,2.84347,4.20111,-0.02796,
1621578548738902016,29.67229,51.10650,-0.61137,0.96076,0.00224,-0.00299,-0.27737,2.79298,4.20045,-0.05144,
1621578548872004864,30.01528,51.61574,-0.61584,0.96089,0.00308,-0.00414,-0.27689,2.73870,4.14044,-0.05314,
1621578549006067968,30.38111,52.17472,-0.62164,0.96107,0.00305,-0.00510,-0.27625,2.72874,4.13752,-0.01766,
1621578549139578624,30.73733,52.70026,-0.62121,0.96130,0.00207,-0.00487,-0.27547,2.71349,4.08180,-0.01816,
1621578549274043392,31.10507,53.24667,-0.61717,0.96163,0.00204,-0.00503,-0.27429,2.67944,4.02381,-0.01419,
1621578549407340800,31.44394,53.76896,-0.62330,0.96203,0.00224,-0.00549,-0.27289,2.60304,4.01316,-0.01699,
1621578549539421952,31.81643,54.35563,-0.62591,0.96241,0.00212,-0.00570,-0.27153,2.60568,4.04060,-0.03203,
1621578549673260288,32.16132,54.89765,-0.62906,0.96284,0.00169,-0.00700,-0.26999,2.58800,4.01214,-0.02164,
1621578549807053568,32.49026,55.39857,-0.63414,0.96339,0.00109,-0.00651,-0.26802,2.53412,3.97449,-0.01009,
1621578549941717504,32.82320,55.92518,-0.63869,0.96408,0.00025,-0.00613,-0.26553,2.47274,3.94068,-0.04643,
1621578550074422016,33.14789,56.44114,-0.64266,0.96492,-0.00019,-0.00657,-0.26247,2.43860,3.92712,-0.03793,
1621578550207531776,33.48658,56.98408,-0.64553,0.96593,-0.00058,-0.00677,-0.25870,2.37615,3.93864,-0.04160,
1621578550340940288,33.83739,57.58426,-0.65504,0.96696,-0.00121,-0.00745,-0.25483,2.34253,3.99218,-0.06661,
1621578550474450944,34.19639,58.20499,-0.66411,0.96815,-0.00035,-0.00642,-0.25027,2.35818,4.00155,-0.05610,
1621578550608472320,34.52463,58.78959,-0.67368,0.96947,-0.00018,-0.00547,-0.24517,2.27105,4.06914,-0.05028,
1621578550743055104,34.83738,59.37829,-0.68482,0.97094,0.00018,-0.00622,-0.23926,2.16593,4.11215,-0.07114,
1621578550875573760,35.10872,59.90460,-0.69936,0.97260,0.00045,-0.00600,-0.23239,2.13296,4.06567,-0.03627,
1621578551009454848,35.37515,60.42647,-0.70134,0.97447,0.00112,-0.00423,-0.22447,2.02065,4.06444,-0.04733,
1621578551142170112,35.63327,60.97201,-0.70992,0.97652,0.00153,-0.00307,-0.21540,1.85491,4.09658,-0.06523,
1621578551276102912,35.86255,61.50699,-0.71879,0.97869,0.00144,-0.00387,-0.20528,1.69400,4.12412,-0.06148,
1621578551410673408,36.09887,62.09282,-0.72530,0.98102,-0.00010,-0.00420,-0.19388,1.59540,4.14633,-0.05808,
1621578551543714816,36.28920,62.61618,-0.72804,0.98326,-0.00034,-0.00442,-0.18215,1.43945,4.12085,-0.05221,
1621578551676558336,36.47457,63.16098,-0.73306,0.98539,0.00038,-0.00454,-0.17024,1.31072,4.09911,-0.04065,
1621578551810798336,36.64666,63.71070,-0.73694,0.98745,0.00206,-0.00500,-0.15784,1.12982,4.07655,-0.04566,
1621578551943698432,36.87504,64.38269,-0.75240,0.98948,0.00445,-0.00490,-0.14448,1.07879,4.18404,-0.04722,
1621578552077407488,36.98672,64.89577,-0.74938,0.99135,0.00569,-0.00344,-0.13104,0.96902,4.15694,-0.01651,
1621578552213948416,37.14413,65.53834,-0.75301,0.99312,0.00581,-0.00261,-0.11694,0.75918,4.22044,0.01072,
1621578552345700608,37.29859,66.19868,-0.75581,0.99459,0.00533,-0.00295,-0.10371,0.66499,4.27587,0.01585,
1621578552478395392,37.42597,66.85020,-0.75950,0.99594,0.00492,-0.00223,-0.08982,0.61453,4.30384,-0.02272,
1621578552612271360,37.54673,67.50633,-0.76686,0.99711,0.00551,0.00129,-0.07575,0.50344,4.35866,-0.00851,
1621578552747156224,37.64166,68.17416,-0.76989,0.99804,0.00511,0.00195,-0.06230,0.41914,4.35374,0.02376,
1621578552878600448,37.70828,68.79996,-0.77155,0.99886,0.00697,0.00508,-0.04704,0.25698,4.31204,0.00190,
1621578553012582656,37.74847,69.42202,-0.77539,0.99946,0.00948,0.00749,-0.03051,0.08674,4.33356,-0.01437,
1621578553146637056,37.77031,70.05301,-0.77898,0.99983,0.00954,0.00915,-0.01278,-0.12641,4.36110,0.00217,
1621578553279483648,37.76502,70.68457,-0.77824,0.99990,0.00937,0.01012,0.00376,-0.23938,4.32969,0.02642,
1621578553412723968,37.73506,71.29944,-0.77483,0.99970,0.00912,0.01107,0.01970,-0.39385,4.30722,0.03985,
1621578553546405632,37.69007,71.92299,-0.77604,0.99925,0.00987,0.01111,0.03580,-0.54392,4.25048,0.03418,
1621578553680094464,37.62842,72.53072,-0.77539,0.99848,0.01020,0.01307,0.05261,-0.65412,4.23963,0.03948,
1621578553814116352,37.54713,73.13721,-0.77452,0.99745,0.00967,0.01406,0.06924,-0.83883,4.17643,0.02613,
1621578553947096832,37.44233,73.73692,-0.77333,0.99617,0.01072,0.01317,0.08582,-1.01336,4.10163,0.04389,
1621578554080779776,37.31549,74.33434,-0.77012,0.99462,0.01089,0.01268,0.10220,-1.11013,4.06451,0.04490,
1621578554213980672,37.16934,74.89724,-0.76948,0.99272,0.01121,0.01380,0.11914,-1.21286,3.98171,0.03508,
1621578554347393792,37.01502,75.47777,-0.77072,0.99044,0.01181,0.01631,0.13648,-1.34386,3.91535,0.02512,
1621578554481235456,36.83604,76.03751,-0.76805,0.98794,0.01165,0.01657,0.15349,-1.53141,3.82734,0.08409,
1621578554614964736,36.63903,76.58767,-0.76146,0.98514,0.01205,0.01561,0.17063,-1.61729,3.71179,0.05500,
1621578554748453376,36.42812,77.11368,-0.75769,0.98205,0.01296,0.01656,0.18746,-1.68803,3.65925,0.04482,
1621578554881637376,36.20726,77.62798,-0.75664,0.97872,0.01291,0.01862,0.20395,-1.80106,3.59034,0.03773,
1621578555015437056,35.96430,78.13151,-0.74983,0.97531,0.01141,0.01923,0.21971,-1.94131,3.51602,0.06490,
1621578555149376256,35.71122,78.63316,-0.74609,0.97179,0.00910,0.01919,0.23488,-2.02861,3.43541,0.06505,
1621578555282414080,35.45248,79.14605,-0.73627,0.96811,0.00712,0.01868,0.24974,-2.11780,3.37763,0.06704,
1621578555416993536,35.17508,79.63115,-0.72876,0.96417,0.00565,0.01948,0.26451,-2.18599,3.31190,0.03605,
1621578555549843456,34.87644,80.07013,-0.72794,0.95996,0.00560,0.02037,0.27935,-2.25944,3.20128,0.02271,
1621578555683086336,34.57849,80.51625,-0.72733,0.95524,0.00445,0.02262,0.29494,-2.36275,3.13344,0.03023,
1621578555817640960,34.25321,80.93990,-0.71996,0.95039,0.00436,0.02249,0.31022,-2.51436,2.96064,0.03935,
1621578555950358272,33.92211,81.34966,-0.71930,0.94534,0.00596,0.02276,0.32525,-2.53811,2.88001,0.02005,
1621578556084300288,33.57277,81.74517,-0.71419,0.93993,0.00675,0.02377,0.34047,-2.63760,2.80415,0.07257,
1621578556218429440,33.22065,82.12620,-0.70429,0.93428,0.00720,0.02488,0.35559,-2.72378,2.67419,0.05115,
1621578556351371008,32.84983,82.49354,-0.69419,0.92853,0.00818,0.02536,0.37030,-2.79132,2.60055,0.05835,
1621578556485312768,32.47123,82.86111,-0.69114,0.92243,0.00576,0.02505,0.38530,-2.93432,2.51830,0.06316,
1621578556617931520,32.08215,83.20902,-0.68497,0.91617,0.00246,0.02551,0.39998,-2.94680,2.41156,0.08317,
1621578556751648768,31.69088,83.55347,-0.67934,0.90966,0.00187,0.02652,0.41450,-2.98489,2.25076,0.10673,
1621578556885018368,31.29157,83.87286,-0.66773,0.90316,0.00195,0.02665,0.42848,-3.06273,2.16461,0.09070,
1621578557018767104,30.88242,84.17147,-0.66414,0.89626,0.00197,0.02677,0.44271,-3.09214,2.05504,0.02352,
1621578557152321536,30.46780,84.46159,-0.66955,0.88942,0.00368,0.02999,0.45608,-3.13340,1.94994,0.02613,
1621578557285507328,30.04547,84.76495,-0.66864,0.88240,0.00247,0.03067,0.46950,-3.22726,1.90246,0.12697,
1621578557419411968,29.60528,85.01392,-0.65630,0.87573,0.00119,0.03003,0.48187,-3.26555,1.74890,0.07706,
1621578557552984320,29.17275,85.27339,-0.65449,0.86901,0.00092,0.03049,0.49385,-3.26926,1.68302,0.04510,
1621578557687241216,28.73198,85.52432,-0.64912,0.86224,-0.00042,0.03211,0.50548,-3.31038,1.63754,0.09643,
1621578557820434688,28.28655,85.76253,-0.63904,0.85647,-0.00143,0.03171,0.51521,-3.34340,1.51435,0.08212,
1621578557953805824,27.82859,85.97199,-0.63383,0.85159,-0.00067,0.03091,0.52329,-3.34876,1.44976,0.05468,
1621578558087111936,27.38292,86.19976,-0.63302,0.84755,-0.00080,0.03146,0.52978,-3.33141,1.45742,0.06628,
1621578558220896000,26.95010,86.42966,-0.62907,0.84383,-0.00201,0.03246,0.53562,-3.30233,1.47179,0.07421,
1621578558353980416,26.51940,86.66540,-0.62733,0.84058,-0.00259,0.03374,0.54062,-3.29985,1.42110,0.05214,
1621578558488772352,26.09574,86.89266,-0.62548,0.83788,-0.00287,0.03408,0.54479,-3.27613,1.41137,0.05353,
1621578558621459200,25.66612,87.10822,-0.61755,0.83541,-0.00193,0.03390,0.54857,-3.26298,1.40587,0.08044,
1621578558754800128,25.25625,87.32897,-0.61054,0.83354,-0.00218,0.03340,0.55144,-3.22526,1.43076,0.06872,
1621578558888287488,24.82058,87.52607,-0.60059,0.83217,-0.00279,0.03385,0.55348,-3.21326,1.46525,0.05546,
1621578559021871872,24.41026,87.74195,-0.59758,0.83102,-0.00427,0.03547,0.55509,-3.17369,1.47616,0.05780,
1621578559155600384,23.98669,87.92777,-0.58867,0.82980,-0.00432,0.03520,0.55694,-3.21697,1.43060,0.08281,
1621578559289612288,23.56013,88.11698,-0.58350,0.82921,-0.00427,0.03394,0.55789,-3.20347,1.42883,0.05842,
1621578559423180800,23.12206,88.29781,-0.56779,0.82848,-0.00486,0.03541,0.55888,-3.12039,1.45212,0.05709,
1621578559556003584,22.67708,88.49950,-0.56354,0.82792,-0.00419,0.03772,0.55956,-3.12237,1.45659,0.09310,
